,EntryID,userId,orderDateTime,ID,exchOrdId,side,segment,instrument,ProductType,status,qty,remainingQuantity,filledQty,limitPrice,stopPrice,type,discloseQty,dqQtyRem,orderValidity,slNo,offlineOrder,message,orderNumStatus,tradedPrice,fyToken,cauveriTime,symbol,sha256checksum,receivedTime,time
458,485,XK17409,1664344385.0,122092846972,1100000012082114,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,2063,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122092846972:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:53:05
459,486,XK17409,1664344416.0,122092847002,1000000012067348,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,500.0,0.0,1367,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122092847002:6,0,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 05:53:36
460,487,XK17409,1664344428.0,122092846972,1100000012082114,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,2064,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122092846972:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:53:48
461,488,XK17409,1664344448.0,122092846972,1100000012082114,-1.0,E,,INTRADAY,OrderStatus.Canceled,300.0,0.0,0.0,2064,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122092846972:1,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:54:08
462,489,XK17409,1664344452.0,122092847002,1000000012067348,-1.0,E,,INTRADAY,OrderStatus.Canceled,500.0,0.0,0.0,1367,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122092847002:1,0,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 05:54:12
463,490,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,600.0,0.0,0,0,OrderType.Market,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122092847272:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
464,491,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,593.0,7.0,0,0,OrderType.Market,0.0,0.0,DAY,3.0,0.0,TRADE_CONFIRMED,122092847272:6,2059,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
465,492,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,592.0,8.0,0,0,OrderType.Market,0.0,0.0,DAY,5.0,0.0,TRADE_CONFIRMED,122092847272:6,2059,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
466,493,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,588.0,12.0,0,0,OrderType.Market,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122092847272:6,2059,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
467,494,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,544.0,56.0,0,0,OrderType.Market,0.0,0.0,DAY,9.0,0.0,TRADE_CONFIRMED,122092847272:6,2059,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
468,495,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,516.0,84.0,0,0,OrderType.Market,0.0,0.0,DAY,11.0,0.0,TRADE_CONFIRMED,122092847272:6,2059,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
469,496,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,515.0,85.0,0,0,OrderType.Market,0.0,0.0,DAY,13.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
470,497,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,511.0,89.0,0,0,OrderType.Market,0.0,0.0,DAY,15.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
471,498,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,505.0,95.0,0,0,OrderType.Market,0.0,0.0,DAY,17.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
472,499,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,501.0,99.0,0,0,OrderType.Market,0.0,0.0,DAY,19.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
473,500,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,495.0,105.0,0,0,OrderType.Market,0.0,0.0,DAY,21.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
474,501,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,491.0,109.0,0,0,OrderType.Market,0.0,0.0,DAY,23.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
475,502,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,485.0,115.0,0,0,OrderType.Market,0.0,0.0,DAY,25.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
476,503,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,481.0,119.0,0,0,OrderType.Market,0.0,0.0,DAY,27.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
477,504,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,475.0,125.0,0,0,OrderType.Market,0.0,0.0,DAY,29.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
478,505,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,471.0,129.0,0,0,OrderType.Market,0.0,0.0,DAY,31.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
479,506,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,465.0,135.0,0,0,OrderType.Market,0.0,0.0,DAY,33.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
480,507,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,461.0,139.0,0,0,OrderType.Market,0.0,0.0,DAY,35.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
481,508,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,455.0,145.0,0,0,OrderType.Market,0.0,0.0,DAY,37.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
482,509,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,451.0,149.0,0,0,OrderType.Market,0.0,0.0,DAY,39.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
483,510,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,431.0,169.0,0,0,OrderType.Market,0.0,0.0,DAY,41.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
484,511,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,421.0,179.0,0,0,OrderType.Market,0.0,0.0,DAY,43.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
485,512,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,416.0,184.0,0,0,OrderType.Market,0.0,0.0,DAY,45.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
486,513,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,406.0,194.0,0,0,OrderType.Market,0.0,0.0,DAY,47.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
487,514,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,356.0,244.0,0,0,OrderType.Market,0.0,0.0,DAY,49.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
488,515,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,316.0,284.0,0,0,OrderType.Market,0.0,0.0,DAY,51.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
489,516,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,312.0,288.0,0,0,OrderType.Market,0.0,0.0,DAY,53.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
490,517,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,256.0,344.0,0,0,OrderType.Market,0.0,0.0,DAY,55.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
491,518,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,246.0,354.0,0,0,OrderType.Market,0.0,0.0,DAY,57.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
492,519,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,245.0,355.0,0,0,OrderType.Market,0.0,0.0,DAY,59.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
493,520,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,235.0,365.0,0,0,OrderType.Market,0.0,0.0,DAY,61.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
494,521,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,225.0,375.0,0,0,OrderType.Market,0.0,0.0,DAY,63.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
495,522,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,175.0,425.0,0,0,OrderType.Market,0.0,0.0,DAY,65.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
496,523,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,174.0,426.0,0,0,OrderType.Market,0.0,0.0,DAY,67.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
497,524,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,173.0,427.0,0,0,OrderType.Market,0.0,0.0,DAY,69.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
498,525,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,172.0,428.0,0,0,OrderType.Market,0.0,0.0,DAY,71.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
499,526,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,122.0,478.0,0,0,OrderType.Market,0.0,0.0,DAY,73.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
500,527,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,120.0,480.0,0,0,OrderType.Market,0.0,0.0,DAY,75.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
501,528,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,119.0,481.0,0,0,OrderType.Market,0.0,0.0,DAY,77.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
502,529,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,69.0,531.0,0,0,OrderType.Market,0.0,0.0,DAY,79.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
503,530,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,59.0,541.0,0,0,OrderType.Market,0.0,0.0,DAY,81.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
504,531,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Pending,600.0,58.0,542.0,0,0,OrderType.Market,0.0,0.0,DAY,83.0,0.0,TRADE_CONFIRMED,122092847272:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
505,532,XK17409,1664344560.0,122092847272,1100000012259912,1.0,E,,INTRADAY,OrderStatus.Filled,600.0,0.0,600.0,0,0,OrderType.Market,0.0,0.0,DAY,84.0,0.0,TRADE_CONFIRMED,122092847272:2,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:00
506,533,XK17409,1664344619.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,600.0,0.0,0,2053,OrderType.Stop,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122092847412:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:56:59
507,534,XK17409,1664344639.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,600.0,0.0,0,2056,OrderType.Stop,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122092847412:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:19
508,535,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,600.0,0.0,0,0,OrderType.Market,0.0,0.0,DAY,3.0,0.0,STOPLOSS_TRIGGER,122092847412:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
509,536,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,596.0,4.0,0,0,OrderType.Market,0.0,0.0,DAY,5.0,0.0,TRADE_CONFIRMED,122092847412:6,2056,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
510,537,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,546.0,54.0,0,0,OrderType.Market,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122092847412:6,2056,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
511,538,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,536.0,64.0,0,0,OrderType.Market,0.0,0.0,DAY,9.0,0.0,TRADE_CONFIRMED,122092847412:6,2056,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
512,539,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,534.0,66.0,0,0,OrderType.Market,0.0,0.0,DAY,11.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
513,540,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,434.0,166.0,0,0,OrderType.Market,0.0,0.0,DAY,13.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
514,541,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,431.0,169.0,0,0,OrderType.Market,0.0,0.0,DAY,15.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
515,542,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,390.0,210.0,0,0,OrderType.Market,0.0,0.0,DAY,17.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
516,543,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,387.0,213.0,0,0,OrderType.Market,0.0,0.0,DAY,19.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
517,544,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,382.0,218.0,0,0,OrderType.Market,0.0,0.0,DAY,21.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
518,545,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,377.0,223.0,0,0,OrderType.Market,0.0,0.0,DAY,23.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
519,546,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,353.0,247.0,0,0,OrderType.Market,0.0,0.0,DAY,25.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
520,547,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,348.0,252.0,0,0,OrderType.Market,0.0,0.0,DAY,27.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
521,548,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,334.0,266.0,0,0,OrderType.Market,0.0,0.0,DAY,29.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
522,549,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,261.0,339.0,0,0,OrderType.Market,0.0,0.0,DAY,31.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
523,550,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,225.0,375.0,0,0,OrderType.Market,0.0,0.0,DAY,33.0,0.0,TRADE_CONFIRMED,122092847412:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
524,551,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,206.0,394.0,0,0,OrderType.Market,0.0,0.0,DAY,35.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
525,552,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,181.0,419.0,0,0,OrderType.Market,0.0,0.0,DAY,37.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
526,553,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,174.0,426.0,0,0,OrderType.Market,0.0,0.0,DAY,39.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
527,554,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,139.0,461.0,0,0,OrderType.Market,0.0,0.0,DAY,41.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
528,555,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,105.0,495.0,0,0,OrderType.Market,0.0,0.0,DAY,43.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
529,556,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,71.0,529.0,0,0,OrderType.Market,0.0,0.0,DAY,45.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
530,557,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,36.0,564.0,0,0,OrderType.Market,0.0,0.0,DAY,47.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
531,558,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Pending,600.0,2.0,598.0,0,0,OrderType.Market,0.0,0.0,DAY,49.0,0.0,TRADE_CONFIRMED,122092847412:6,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
532,559,XK17409,1664344651.0,122092847412,1100000012322142,-1.0,E,,INTRADAY,OrderStatus.Filled,600.0,0.0,600.0,0,0,OrderType.Market,0.0,0.0,DAY,50.0,0.0,TRADE_CONFIRMED,122092847412:2,2054,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 05:57:31
533,560,XK17409,1664344909.0,122092848172,1100000012608215,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,0,2066,OrderType.Stop,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122092848172:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 06:01:49
534,561,XK17409,1664345016.0,122092848542,1100000012713270,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,0,2077,OrderType.Stop,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122092848542:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 06:03:36
535,562,XK17409,1664345077.0,122092848542,1100000012713270,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,0,2072,OrderType.Stop,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122092848542:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 06:04:37
536,563,XK17409,1664345100.0,122092848172,1100000012608215,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,0,2067,OrderType.Stop,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122092848172:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,,2022-09-28 06:05:00
537,564,XK17409,1664345116.0,122092848832,1000000012993930,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,1364,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122092848832:6,0,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 06:05:16
538,565,XK17409,1664345127.0,122092848832,1000000012993930,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,1363,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122092848832:6,0,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 06:05:27
539,566,XK17409,1664345132.0,122092848832,1000000012993930,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,1362,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122092848832:6,0,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 06:05:32
540,567,XK17409,1664345132.0,122092848832,1000000012993930,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,284.0,16.0,1362,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,TRADE_CONFIRMED,122092848832:6,1362,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 06:05:32
541,568,XK17409,1664345132.0,122092848832,1000000012993930,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,264.0,36.0,1362,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122092848832:6,1362,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 06:05:32
542,569,XK17409,1664345132.0,122092848832,1000000012993930,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,233.0,67.0,1362,0,OrderType.Limit,0.0,0.0,DAY,9.0,0.0,TRADE_CONFIRMED,122092848832:6,1362,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 06:05:32
543,570,XK17409,1664345132.0,122092848832,1000000012993930,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,210.0,90.0,1362,0,OrderType.Limit,0.0,0.0,DAY,11.0,0.0,TRADE_CONFIRMED,122092848832:6,1362,1010000000324,,NSE:ANGELONE-EQ,,,2022-09-28 06:05:32
